input_text,target_text
6:1:1991,1991-01-06
21 September 2024,2024-09-21
ngày 24 tháng 8 năm 2022,2022-08-24
13Aug1997,1997-08-13
2016/4/20,2016-04-20
16-6-2006,2006-06-16
10/1/2028,2028-10-01
1992/9,1992-09-05
21 Apr 1995,1995-04-21
14 tháng 11 năm 2016,2016-11-14
ngày 15 tháng 1 năm 2010,2010-01-15
21 Dec 2022,2022-12-21
7Jul2023,2023-07-07
10/14-1993,1993-07-10
14102013,2013-10-14
2/30/2015,2015-10-02
2023/4/5,2023-04-05
10/3-2008,2008-03-10
3 January 2012,2012-01-03
24-8-2012,2012-08-12
14 Fe 2018,2018-02-14
10.1.2021,2021-01-10
2014-5-28,2014-05-28
2004-7-21,2004-07-21
3/19/1996,1996-03-19
2030/7/6,2030-07-06
17-10-2027,2027-10-17
12-12,2003-12-12
8-3-2015,2015-03-08
"Jan 15th, 2024",2024-01-15
7/7-2000,2000-07-07
Apr 10 17,2017-04-10
2032/11,2032-11-20
20/20-2011,2011-10-20
19 tháng 3 năm 2029,2029-03-19
"Feb 21th, 2026",2026-02-21
"May 16, 2002",2002-05-16
22/8-2024,2024-08-22
17 Jul 2016,2016-07-17
9/25/2031,2031-09-25
"Feb 16th, 2002",2002-02-16
9/27/29,2029-09-27
ngày 11 tháng 2 năm 2023,2023-02-11
21/9-2000,2000-09-21
25111993,1993-11-25
50-12-1994,1994-12-25
4.11.2019,2019-11-04
20/20-1994,1994-10-20
26 tháng 9 năm 2032,2032-09-26
2nd of December 2000,2000-12-02
8th of July 2033,2033-07-08
11-1-2018,2018-01-11
23th of April 2027,2027-04-23
17Sep1998,1998-09-17
19/27/1998,1998-09-19
1995-7-21,1995-07-21
15/1-2002,2002-01-15
11/4/28,2028-11-04
27/4-2002,2002-04-27
13th of May 2011,2011-05-13
27/3/92,1992-03-27
10:1:2002,2002-01-10
Sep 5 28,2028-09-05
1996/10,1996-10-11
24/11/98,1998-11-24
5/7/97,1997-05-07
22/1/1996,1996-01-22
ngày 12 tháng 12 năm 2026,2026-12-12
19 Jan 2027,2027-01-19
24-9-2006,2006-09-12
Feb 11 18,2018-02-11
2014/6/21,2014-06-21
"Dec 1st, 2021",2021-12-01
24/5-2022,2022-05-24
12/4/12,2012-12-04
"Oct 11th, 2004",2004-10-11
Nov 27 34,2034-11-27
2035-1-28,2035-01-28
2/10-2010,2010-05-02
13.6.2028,2028-06-13
5:4:2009,2009-04-05
7-25-02,2002-07-25
19/1/07,2007-01-19
17042013,2013-04-17
10-15-28,2028-10-15
12121991,1991-12-12
10/27/1993,1993-09-10
15-7,2002-07-15
2/3/12,2012-03-02
10 Jul 1999,1999-07-10
ngày 12 tháng 6 năm 2010,2010-06-12
21 Au 2008,2008-08-21
11-4-33,2033-11-04
15/18-1994,1994-09-15
1993-4-7,1993-04-07
26-8-2030,2030-08-26
8/17/35,2035-08-17
15.11.2003,2003-11-15
7 tháng 12 năm 1991,1991-12-07
"Feb 4th, 2035",2035-02-04
20-7-2025,2025-07-10
20-9,1990-09-20
28/2/05,2005-02-28
8/24/2021,2021-08-08
14-5-2022,2022-05-07
2004/9,2004-09-05
28 Au 1999,1999-08-28
10-1-2032,2032-01-10
4/1/2024,2024-01-04
13-10-2010,2010-10-13
2018-12-15,2018-12-15
27 Jul 1994,1994-07-27
1997-8-21,1997-08-21
30-12-2034,2034-12-15
11/12-2033,2033-12-11
Sep 28 22,2022-09-28
10/26/94,1994-10-26
23/1-2000,2000-01-23
"March 28, 2015",2015-03-28
2031-7-10,2031-07-10
"Mar 21th, 2031",2031-03-21
42-12-1996,1996-12-21
2/1-2012,2012-01-02
23/33/2032,2032-11-23
24:1:2011,2011-01-24
12/16/1991,1991-12-16
3 Ma 2027,2027-03-03
6:12:2019,2019-12-06
8.12.2034,2034-12-08
8/5/14,2014-05-08
44-6-2023,2023-06-22
8/7-2023,2023-07-08
"Jul 14th, 2025",2025-07-14
"Apr 8th, 2033",2033-04-08
17/21/2001,2001-07-17
15/12/92,1992-12-15
24.10.2007,2007-10-24
7:10:1998,1998-10-07
"July 16, 2013",2013-07-16
"Feb 3rd, 2005",2005-02-03
06102018,2018-10-06
17/2/13,2013-02-17
13-1,1993-01-13
ngày 25 tháng 5 năm 1995,1995-05-25
8 tháng 4 năm 2027,2027-04-08
"June 25, 1999",1999-06-25
ngày 24 tháng 8 năm 2020,2020-08-24
2:12:2024,2024-12-02
25/9/2011,2011-09-25
Jun 23 26,2026-06-23
4/5/2027,2027-05-04
7 tháng 3 năm 2013,2013-03-07
22 January 2009,2009-01-22
"May 25th, 1997",1997-05-25
19-9-2035,2035-09-19
27/9/2019,2019-03-27
Jun 27 34,2034-06-27
6-2-1995,1995-02-06
5/7/1992,1992-05-07
28 De 2028,2028-12-28
13:3:2034,2034-03-13
5 tháng 12 năm 2022,2022-12-05
18 tháng 2 năm 1992,1992-02-18
5/7/11,2011-07-05
2030/11/8,2030-11-08
2-12-2028,2028-12-02
Mar 9 24,2024-03-09
4/1/15,2015-01-04
15:3:1991,1991-03-15
15/3-1997,1997-03-15
1st of September 2005,2005-09-01
2030/12/23,2030-12-23
7-27-20,2020-07-27
08102002,2002-10-08
10/2-2003,2003-02-10
1/18/90,1990-01-18
8th of June 2015,2015-06-08
4 Ma 2030,2030-05-04
2018/12,2018-12-13
23/6-1996,1996-06-23
2026-8-2,2026-08-02
2034/6/23,2034-06-23
2031/6,2031-06-09
13/18-2015,2015-09-13
22-7-2029,2029-07-22
"July 6, 2014",2014-07-06
9/10/11,2011-10-09
9.11.2013,2013-11-09
1-5,2020-05-01
19-12-2031,2031-12-19
18-8,2022-08-18
15/3-1991,1991-03-15
12 tháng 8 năm 2026,2026-08-12
6Jul2002,2002-07-06
22/27/2012,2012-09-22
5-12,2024-12-05
28/1/2033,2033-01-28
28 tháng 12 năm 2018,2018-12-28
22 Se 2002,2002-09-22
3-3-2020,2020-03-03
1998-9-19,1998-09-19
22Feb2005,2005-02-22
4 tháng 4 năm 2002,2002-04-04
12 No 1995,1995-11-12
2028-3-14,2028-03-14
2029/4/17,2029-04-17
ngày 8 tháng 10 năm 2035,2035-10-08
1/28/00,2000-01-28
25th of March 2030,2030-03-25
2010/7,2010-07-25
27Feb1997,1997-02-27
7-24-31,2031-07-24
ngày 1 tháng 10 năm 2010,2010-10-01
56-3-2002,2002-03-28
22 February 2011,2011-02-22
2029-5-17,2029-05-17
7 May 2033,2033-05-07
5/10-1995,1995-10-05
17 February 2035,2035-02-17
19-12,1998-12-19
26.4.2021,2021-04-26
21:3:1993,1993-03-21
14-2,2027-02-14
12/23/93,1993-12-23
9 Jul 1990,1990-07-09
"February 28, 1991",1991-02-28
ngày 19 tháng 12 năm 2007,2007-12-19
2011-6-26,2011-06-26
24-1-2025,2025-01-24
10 tháng 9 năm 2011,2011-09-10
13-6-2002,2002-06-13
"September 3, 1992",1992-09-03
9/19/2011,2011-09-19
1/11/2035,2035-01-11
17/36/1993,1993-12-17
5-11-1998,1998-11-05
ngày 9 tháng 5 năm 2035,2035-05-09
24-5-2013,2013-05-24
15.10.2029,2029-10-15
21 De 2011,2011-12-21
2018/12,2018-12-25
13-7-2031,2031-07-13
14/9/02,2002-09-14
"March 18, 2014",2014-03-18
8/27/94,1994-08-27
"June 26, 2019",2019-06-26
17/3-2024,2024-03-17
6 October 2020,2020-10-06
5/15/2005,2005-05-05
2021-10-4,2021-10-04
28022014,2014-02-28
18/11/08,2008-11-18
5/25/1995,1995-05-25
19/4-2031,2031-04-19
5th of August 2004,2004-08-05
2025-9-9,2025-09-09
26/10/33,2033-10-26
13/22-2012,2012-11-13
3:7:2028,2028-07-03
17-10,2014-10-17
2010-7-13,2010-07-13
02082032,2032-08-02
19Dec2003,2003-12-19
"Oct 14th, 2000",2000-10-14
28/36/2006,2006-12-28
46-1-2010,2010-01-23
7/12-2027,2027-06-07
23Aug2002,2002-08-23
26 Ma 2001,2001-05-26
2001-1-21,2001-01-21
4-17-96,1996-04-17
"November 27, 2009",2009-11-27
22102016,2016-10-22
16-3-2025,2025-03-16
14th of March 2011,2011-03-14
12/3/2024,2024-01-12
24 tháng 8 năm 2034,2034-08-24
22/9-2001,2001-09-22
6:2:1993,1993-02-06
21/12-2015,2015-12-21
20/1-2034,2034-01-20
4th of September 2034,2034-09-04
4/10-2021,2021-10-04
8 June 2014,2014-06-08
ngày 19 tháng 3 năm 2009,2009-03-19
11/10-1992,1992-05-11
2029/7,2029-07-22
23 tháng 4 năm 2001,2001-04-23
May 16 30,2030-05-16
12 tháng 7 năm 2025,2025-07-12
8/11-1991,1991-11-08
2028/9/9,2028-09-09
11 Nov 2023,2023-11-11
19/3/16,2016-03-19
7Dec2018,2018-12-07
9/5/13,2013-05-09
24Nov2008,2008-11-24
10/24-2017,2017-12-10
4 May 2012,2012-05-04
8-23-30,2030-08-23
10/22-1992,1992-11-10
7Sep2009,2009-09-07
17 tháng 10 năm 2025,2025-10-17
23th of October 2002,2002-10-23
9 tháng 10 năm 2005,2005-10-09
27Dec2035,2035-12-27
14/6/26,2026-06-14
"July 14, 2032",2032-07-14
1990/7/8,1990-07-08
1993/3/2,1993-03-02
40-4-2035,2035-04-20
ngày 10 tháng 8 năm 2009,2009-08-10
22/1/04,2004-01-22
16032024,2024-03-16
19.1.2016,2016-01-19
ngày 8 tháng 1 năm 2028,2028-01-08
7/8/22,2022-08-07
21Mar2003,2003-03-21
"Mar 1st, 2000",2000-03-01
56-9-2016,2016-09-28
"Dec 17th, 2022",2022-12-17
6/6/2007,2007-06-06
2020-1-2,2020-01-02
1993/1,1993-01-11
16th of December 1994,1994-12-16
"Oct 25th, 2009",2009-10-25
25/7/33,2033-07-25
28/8/91,1991-08-28
28/21/2009,2009-07-28
4/1/2025,2025-04-01
30-6-2012,2012-06-15
10-5-2035,2035-05-10
4/27/2018,2018-09-04
2007/11,2007-11-06
9 Aug 1998,1998-08-09
7/18/2035,2035-06-07
"Jun 4th, 2021",2021-06-04
6/28/2004,2004-06-28
16 February 2008,2008-02-16
25061999,1999-06-25
Jan 10 01,2001-01-10
11Sep2030,2030-09-11
"May 27, 1995",1995-05-27
11Oct2023,2023-10-11
2032/2,2032-02-13
19/8-2004,2004-08-19
17091991,1991-09-17
21 Se 2007,2007-09-21
21-1-2001,2001-01-21
46-5-1993,1993-05-23
9-4,2004-04-09
2/9/2033,2033-09-02
19101999,1999-10-19
"Sep 9th, 2013",2013-09-09
2019-4-2,2019-04-02
12 March 2003,2003-03-12
1/4/2034,2034-01-04
4/26/2006,2006-04-26
28 tháng 3 năm 2014,2014-03-28
24/15/2033,2033-05-24
9/16/31,2031-09-16
1 January 2011,2011-01-01
"Jan 28th, 2008",2008-01-28
13 February 2015,2015-02-13
6/19/1995,1995-06-19
7th of October 2006,2006-10-07
"Jul 9th, 2014",2014-07-09
19/10-2033,2033-05-19
20012018,2018-01-20
1-22-20,2020-01-22
21-3,2004-03-21
28091992,1992-09-28
10-19-15,2015-10-19
14 Nov 1993,1993-11-14
28 Nov 2007,2007-11-28
21 Nov 2023,2023-11-21
10/7/2012,2012-07-10
18/30/2032,2032-10-18
12/5-2031,2031-05-12
15/11-1998,1998-11-15
16-11-2033,2033-11-08
12-6-1995,1995-06-06
50-10-2027,2027-10-25
23-7,1996-07-23
6.3.1990,1990-03-06
5-9-2024,2024-09-05
9:4:2008,2008-04-09
2/15/2029,2029-02-15
ngày 2 tháng 7 năm 2035,2035-07-02
27 October 2027,2027-10-27
2008-3-6,2008-03-06
7/11/2006,2006-11-07
24.4.2024,2024-04-24
1991/10/3,1991-10-03
13/8-2015,2015-04-13
2023/2,2023-02-20
18/10-2022,2022-10-18
13-3,2029-03-13
20/1/32,2032-01-20
16 February 2023,2023-02-16
11/8-1999,1999-08-11
5 January 2026,2026-01-05
May 5 32,2032-05-05
5 August 1993,1993-08-05
15/7-2006,2006-07-15
2033/2/5,2033-02-05
"Apr 28th, 2004",2004-04-28
22-1-2025,2025-01-11
10/10/26,2026-10-10
17.12.2013,2013-12-17
2012/5/11,2012-05-11
2031-6-15,2031-06-15
15/1/91,1991-01-15
14/11-2008,2008-11-14
9/4/2022,2022-09-04
ngày 9 tháng 6 năm 2003,2003-06-09
12 November 2030,2030-11-12
6/2/99,1999-02-06
7.11.2009,2009-11-07
ngày 4 tháng 10 năm 2000,2000-10-04
1/7/32,2032-07-01
25-7,2033-07-25
5/16-2012,2012-08-05
18:11:2031,2031-11-18
6/20/1995,1995-06-20
13.1.2028,2028-01-13
25 tháng 11 năm 2033,2033-11-25
16Feb2008,2008-02-16
ngày 12 tháng 7 năm 2034,2034-07-12
21th of December 2028,2028-12-21
5 Oc 1997,1997-10-05
12/7/29,2029-07-12
18th of January 2007,2007-01-18
24th of June 2032,2032-06-24
7 Ju 2004,2004-06-07
19:3:2009,2009-03-19
16 February 2020,2020-02-16
2018/1/11,2018-01-11
"June 12, 2021",2021-06-12
2019/9,2019-09-24
11/2/08,2008-02-11
25th of March 2016,2016-03-25
1/1-2028,2028-01-01
6/21/1990,1990-07-06
25th of November 2035,2035-11-25
17:8:2012,2012-08-17
2024-4-15,2024-04-15
ngày 18 tháng 2 năm 2029,2029-02-18
11/17/90,1990-11-17
20:3:2021,2021-03-20
2012-10-19,2012-10-19
9/5/2006,2006-09-05
21-9-1995,1995-09-21
2 tháng 6 năm 2023,2023-06-02
"September 18, 2034",2034-09-18
12/17/20,2020-12-17
1993-1-3,1993-01-03
27/12-2012,2012-12-27
54-10-2035,2035-10-27
ngày 27 tháng 11 năm 2032,2032-11-27
5/4/13,2013-05-04
2025/8,2025-08-05
3/19/96,1996-03-19
24Nov2009,2009-11-24
"Jul 26th, 2025",2025-07-26
6/5/2006,2006-06-05
13:9:2027,2027-09-13
7 April 2004,2004-04-07
5/12/99,1999-05-12
23/6/2025,2025-06-23
17.4.2027,2027-04-17
4-11-2006,2006-11-02
10/2-2027,2027-01-10
10/9-1990,1990-09-10
2015-3-13,2015-03-13
20-10-1990,1990-10-20
2005/1,2005-01-13
19 Au 2007,2007-08-19
24 Ju 2022,2022-07-24
7 Dec 1998,1998-12-07
2024/4/21,2024-04-21
24th of September 2030,2030-09-24
21/12-2025,2025-06-21
30-6-2018,2018-06-15
18 tháng 9 năm 2018,2018-09-18
11-11-2012,2012-11-11
16/8/14,2014-08-16
Jan 7 07,2007-01-07
5/4/2026,2026-05-04
4/2/92,1992-04-02
9/7/23,2023-07-09
28:9:2028,2028-09-28
2009/2/12,2009-02-12
3-13-25,2025-03-13
2031/2/8,2031-02-08
09042011,2011-04-09
2006/5,2006-05-11
24-3-1995,1995-03-12
2026-4-15,2026-04-15
18-5-2020,2020-05-18
8 Aug 2012,2012-08-08
2006/11/16,2006-11-16
23 Aug 2027,2027-08-23
ngày 16 tháng 12 năm 2007,2007-12-16
27/9/98,1998-09-27
14th of June 2010,2010-06-14
2-11-00,2000-02-11
ngày 11 tháng 3 năm 1998,1998-03-11
2007/12,2007-12-10
7/7-2027,2027-07-07
5/33/2009,2009-11-05
2011/1/4,2011-01-04
2006-3-17,2006-03-17
ngày 5 tháng 4 năm 2019,2019-04-05
"August 17, 2034",2034-08-17
2006/5,2006-05-22
23-6-2018,2018-06-23
15:12:2020,2020-12-15
1994/8,1994-08-08
02101993,1993-10-02
5-1-2021,2021-01-05
20/7/15,2015-07-20
19/7/31,2031-07-19
"April 6, 2012",2012-04-06
13/3-2022,2022-03-13
2002-6-25,2002-06-25
Jan 25 20,2020-01-25
4/8-2027,2027-04-04
19/6/90,1990-06-19
2024/4/6,2024-04-06
ngày 5 tháng 2 năm 2000,2000-02-05
"Sep 3rd, 1997",1997-09-03
13112013,2013-11-13
"Sep 27th, 2019",2019-09-27
7/2-2031,2031-02-07
1995-6-3,1995-06-03
2004/12/19,2004-12-19
4/24/2029,2029-04-24
4/16-2010,2010-08-04
14 Jun 2010,2010-06-14
19:9:1991,1991-09-19
3 tháng 1 năm 1991,1991-01-03
27/12/05,2005-12-27
23/8-2020,2020-08-23
12May2004,2004-05-12
Nov 19 03,2003-11-19
13Apr2012,2012-04-13
13/8/94,1994-08-13
21 May 1994,1994-05-21
17/12-1990,1990-12-17
27 Ma 2000,2000-03-27
24-7,2025-07-24
6/15/2010,2010-06-15
20.10.2013,2013-10-20
21/6/1991,1991-06-21
23/2/2034,2034-02-23
1-1-14,2014-01-01
7-12-17,2017-07-12
15/7/07,2007-07-15
10 tháng 4 năm 2002,2002-04-10
13/4/18,2018-04-13
5.5.2015,2015-05-05
2-19-27,2027-02-19
18 tháng 7 năm 2000,2000-07-18
20/2/15,2015-02-20
24:8:1992,1992-08-24
12/6/02,2002-12-06
11021990,1990-02-11
2012-12-13,2012-12-13
28/1/1992,1992-01-28
15 tháng 4 năm 2006,2006-04-15
12/10/05,2005-10-12
2033/9,2033-09-15
ngày 16 tháng 12 năm 2018,2018-12-16
ngày 28 tháng 11 năm 2011,2011-11-28
1999/7,1999-07-19
20-4-1996,1996-04-20
ngày 17 tháng 5 năm 2028,2028-05-17
23:9:2024,2024-09-23
"September 28, 1995",1995-09-28
14/6-1994,1994-03-14
15/12/29,2029-12-15
11.5.2033,2033-05-11
7-26-10,2010-07-26
4.9.2005,2005-09-04
24 Au 2035,2035-08-24
"July 28, 2031",2031-07-28
3:1:2022,2022-01-03
18/12/2019,2019-04-18
"December 13, 2013",2013-12-13
19.8.1996,1996-08-19
24/18/2004,2004-06-24
23/10-2022,2022-05-23
19 tháng 5 năm 2023,2023-05-19
25/5/21,2021-05-25
18 September 2031,2031-09-18
3/11/2031,2031-11-03
2003-2-17,2003-02-17
2/22-2027,2027-11-02
28/10/10,2010-10-28
14/10/01,2001-10-14
4 September 1994,1994-09-04
May 4 17,2017-05-04
14 May 2008,2008-05-14
22 November 2017,2017-11-22
27/12-2028,2028-06-27
17/12-2032,2032-12-17
1998/12/20,1998-12-20
"Dec 2nd, 2001",2001-12-02
"March 2, 2021",2021-03-02
ngày 16 tháng 4 năm 2017,2017-04-16
21:5:1999,1999-05-21
11/36/2025,2025-12-11
2016/7,2016-07-04
2028/3/7,2028-03-07
14062010,2010-06-14
19-5-1994,1994-05-19
22Sep1994,1994-09-22
9/12/2009,2009-09-12
"March 16, 1992",1992-03-16
15 tháng 8 năm 2025,2025-08-15
17-8-2001,2001-08-17
24-6-2023,2023-06-12
12-22-12,2012-12-22
Dec 26 26,2026-12-26
13 tháng 12 năm 2035,2035-12-13
20-1-2003,2003-01-20
5-3,2002-03-05
"Jul 1st, 1999",1999-07-01
12/6-1993,1993-06-12
18072001,2001-07-18
"Aug 23th, 2005",2005-08-23
23 May 2030,2030-05-23
15 July 2019,2019-07-15
2031/11,2031-11-28
1st of February 1993,1993-02-01
16/1/15,2015-01-16
2007-2-14,2007-02-14
11062005,2005-06-11
"July 7, 2016",2016-07-07
16/21/2035,2035-07-16
ngày 18 tháng 2 năm 2024,2024-02-18
11th of July 2000,2000-07-11
2019/8/6,2019-08-06
28 Aug 1998,1998-08-28
3-28-96,1996-03-28
19/9-2022,2022-09-19
14-5-1998,1998-05-14
Nov 12 03,2003-11-12
11 Oc 2021,2021-10-11
12/1/17,2017-01-12
3-6,2021-06-03
19/14-1996,1996-07-19
17th of February 2019,2019-02-17
27/20-2033,2033-10-27
2013-5-5,2013-05-05
7:8:2034,2034-08-07
18 Apr 2001,2001-04-18
5/16/02,2002-05-16
Jan 16 04,2004-01-16
10 Dec 2018,2018-12-10
14.4.2028,2028-04-14
44-9-2007,2007-09-22
21/11/19,2019-11-21
24:11:2027,2027-11-24
13/9/96,1996-09-13
4/11/95,1995-04-11
24 April 2021,2021-04-24
Mar 8 02,2002-03-08
3/6-2011,2011-06-03
22 Feb 1992,1992-02-22
23/10/09,2009-10-23
52-5-2009,2009-05-26
15/6/13,2013-06-15
4/26/04,2004-04-26
5 Ma 2034,2034-03-05
5/12/2021,2021-05-12
ngày 14 tháng 1 năm 2034,2034-01-14
3.4.2005,2005-04-03
2012/11,2012-11-19
2000/11/9,2000-11-09
2-1-2008,2008-01-01
3Jun2023,2023-06-03
17-5-2014,2014-05-17
2013/7/7,2013-07-07
17/12-1991,1991-12-17
23-7,2005-07-23
2007/6/4,2007-06-04
11/9/2009,2009-03-11
18 Ap 2026,2026-04-18
22-3-2007,2007-03-22
4/9/00,2000-09-04
20/10-1994,1994-10-20
15/11/1990,1990-11-15
5 tháng 7 năm 2010,2010-07-05
"Sep 2nd, 2018",2018-09-02
8-5-2006,2006-05-04
7/9/09,2009-09-07
2-10-2012,2012-10-02
Dec 26 96,1996-12-26
1-26-33,2033-01-26
7/3/23,2023-03-07
2000-11-26,2000-11-26
11 tháng 5 năm 2021,2021-05-11
2022-1-27,2022-01-27
14-2,2020-02-14
22:7:2006,2006-07-22
2033/4,2033-04-27
Jul 7 20,2020-07-07
2nd of May 2018,2018-05-02
4/4/27,2027-04-04
7 tháng 8 năm 2010,2010-08-07
19/3-1998,1998-03-19
2034/2,2034-02-15
2020/8/9,2020-08-09
2033/8/12,2033-08-12
22/10-2022,2022-10-22
9/27/06,2006-09-27
22-2-2030,2030-02-11
Oct 23 95,1995-10-23
1 tháng 3 năm 2019,2019-03-01
7 Jan 2006,2006-01-07
26.2.2009,2009-02-26
Feb 10 15,2015-02-10
13/16-1995,1995-08-13
9/19/1990,1990-09-19
Feb 24 05,2005-02-24
13/4-2031,2031-04-13
7/7/2008,2008-07-07
18/12-1997,1997-12-18
11:4:2023,2023-04-11
13Aug2021,2021-08-13
12/27/90,1990-12-27
"October 8, 2023",2023-10-08
3/6/21,2021-03-06
22 Ma 2014,2014-03-22
24-8,2012-08-24
11 Ju 1995,1995-07-11
2-28-11,2011-02-28
17:5:2034,2034-05-17
12 April 2010,2010-04-12
21/1/23,2023-01-21
"June 3, 2004",2004-06-03
24 Fe 2012,2012-02-24
24/5/35,2035-05-24
7-6-1997,1997-06-07
1 Mar 2024,2024-03-01
22-2,2002-02-22
11/4-2030,2030-04-11
13/18/2009,2009-06-13
10/21/2000,2000-10-21
2025-5-15,2025-05-15
9th of April 2032,2032-04-09
2005-9-19,2005-09-19
10-7-1997,1997-07-05
14/3/1991,1991-03-14
12th of July 2016,2016-07-12
"November 11, 2031",2031-11-11
4/2-2021,2021-02-04
25/10/35,2035-10-25
13 tháng 1 năm 2019,2019-01-13
2029/8,2029-08-10
25Mar2019,2019-03-25
23/16-1995,1995-08-23
23/6-1996,1996-06-23
2001/12/7,2001-12-07
"December 7, 2033",2033-12-07
10th of November 2027,2027-11-10
21th of February 2011,2011-02-21
2031/1/21,2031-01-21
ngày 1 tháng 10 năm 2002,2002-10-01
12/27/2034,2034-12-27
34-9-2031,2031-09-17
2012-12-6,2012-12-06
1-3,2018-03-01
8-1-2031,2031-01-04
"Jun 11th, 2024",2024-06-11
6-1-2031,2031-01-06
Feb 21 05,2005-02-21
"January 12, 1997",1997-01-12
22/5-1998,1998-05-22
16/12-2004,2004-06-16
5-10-2007,2007-10-05
2027/5/27,2027-05-27
5/27/27,2027-05-27
2019/10,2019-10-24
12 Ja 1999,1999-01-12
21-4-2004,2004-04-21
8 De 2012,2012-12-08
19th of January 2017,2017-01-19
9-10,2029-10-09
4Feb2029,2029-02-04
2/3/02,2002-02-03
7 October 2022,2022-10-07
11.10.2018,2018-10-11
20-12-2005,2005-12-20
16.8.1997,1997-08-16
6/8/99,1999-06-08
ngày 8 tháng 9 năm 2007,2007-09-08
2014/8/11,2014-08-11
21th of May 1994,1994-05-21
"September 14, 2019",2019-09-14
1998-6-17,1998-06-17
12th of April 1991,1991-04-12
10/10/2010,2010-10-10
2031/9/18,2031-09-18
Jun 1 21,2021-06-01
4/11/06,2006-04-11
21Oct2010,2010-10-21
24 November 2027,2027-11-24
2022/1,2022-01-19
13/10/18,2018-10-13
54-11-2008,2008-11-27
10/4/22,2022-04-10
"Jan 5th, 2031",2031-01-05
10/24/97,1997-10-24
2028/3/12,2028-03-12
3-1,2011-01-03
2/4-2029,2029-04-02
23 De 2031,2031-12-23
5.10.1994,1994-10-05
25 October 2004,2004-10-25
17.10.2007,2007-10-17
Mar 7 23,2023-03-07
50-3-1995,1995-03-25
1-3-1998,1998-03-01
2008-8-19,2008-08-19
18 December 2022,2022-12-18
24/1/24,2024-01-24
8-2-2025,2025-02-04
Feb 4 18,2018-02-04
22/12-2031,2031-12-22
2-7-34,2034-02-07
4May2004,2004-05-04
19/3-2035,2035-03-19
11 Ju 2000,2000-06-11
22 tháng 1 năm 1990,1990-01-22
"November 26, 2004",2004-11-26
8th of September 1992,1992-09-08
6/16/34,2034-06-16
23-3-1996,1996-03-23
ngày 22 tháng 12 năm 2034,2034-12-22
12/13/2004,2004-12-13
2/4-2013,2013-04-02
ngày 7 tháng 6 năm 2027,2027-06-07
10th of February 2019,2019-02-10
22/36/2025,2025-12-22
14 tháng 1 năm 2025,2025-01-14
Jun 12 15,2015-06-12
1/18/1993,1993-06-01
"January 20, 1997",1997-01-20
30-10-2024,2024-10-15
17/3-1998,1998-03-17
5/2/92,1992-05-02
13/11/22,2022-11-13
23-8-2006,2006-08-23
28-8,2029-08-28
6-9-2032,2032-09-06
1996/5/28,1996-05-28
9-4-34,2034-09-04
12.7.2025,2025-07-12
"Jan 26th, 2030",2030-01-26
Feb 27 98,1998-02-27
14/6/2018,2018-02-14
2020-6-7,2020-06-07
3 March 2021,2021-03-03
6-1-2022,2022-01-06
12-15-00,2000-12-15
3/2-2023,2023-02-03
Aug 26 93,1993-08-26
11-9,2030-09-11
2011/10/24,2011-10-24
38-4-2004,2004-04-19
23:10:2000,2000-10-23
21052028,2028-05-21
6.7.2009,2009-07-06
26/9-2001,2001-09-26
2027/11,2027-11-23
10 Ma 2004,2004-05-10
25th of December 2030,2030-12-25
27/2/28,2028-02-27
8 August 2030,2030-08-08
10/7/1995,1995-10-07
11Mar2035,2035-03-11
16/12/24,2024-12-16
14 tháng 3 năm 2024,2024-03-14
3-15-30,2030-03-15
4 October 2012,2012-10-04
2026/3/14,2026-03-14
"May 22th, 2032",2032-05-22
2014/8,2014-08-15
2-5-1991,1991-05-01
19.3.1999,1999-03-19
12/18/2033,2033-06-12
26 Ma 2032,2032-03-26
1998-3-14,1998-03-14
11/22-2034,2034-11-11
ngày 22 tháng 5 năm 1994,1994-05-22
11-9-2012,2012-09-11
2002/5,2002-05-13
26 tháng 5 năm 1992,1992-05-26
4/6/92,1992-06-04
1-7-2024,2024-07-01
13/4/2030,2030-04-13
23 May 2003,2003-05-23
ngày 9 tháng 4 năm 2022,2022-04-09
"Oct 18th, 2028",2028-10-18
ngày 18 tháng 7 năm 2026,2026-07-18
28-4,1996-04-28
2007/11/24,2007-11-24
18-6-2011,2011-06-18
16/8-2027,2027-08-16
4/7-2008,2008-07-04
06052009,2009-05-06
28/9-2007,2007-09-28
"Feb 8th, 2032",2032-02-08
11:7:2031,2031-07-11
27/10/2035,2035-10-27
9th of July 2027,2027-07-09
28 Se 2010,2010-09-28
"Jul 27th, 2003",2003-07-27
"January 15, 1996",1996-01-15
5/8-2033,2033-08-05
18/1-2014,2014-01-18
14 De 2019,2019-12-14
40-11-1993,1993-11-20
2021-11-13,2021-11-13
2/24/1996,1996-08-02
4/3/96,1996-04-03
28/2/16,2016-02-28
11-22-16,2016-11-22
17/7/2015,2015-07-17
2007-5-7,2007-05-07
17011997,1997-01-17
8-10-15,2015-08-10
23:1:2028,2028-01-23
8/3/2002,2002-08-03
4/9/05,2005-04-09
7th of October 1990,1990-10-07
7 Dec 2034,2034-12-07
"November 28, 1994",1994-11-28
2020/11/21,2020-11-21
17 tháng 9 năm 2013,2013-09-17
8-27-31,2031-08-27
12/23/92,1992-12-23
16th of June 2024,2024-06-16
26/4-1991,1991-02-26
26/10/31,2031-10-26
