input_text,target_text
3/21/20,2020-03-21
2:3:1996,1996-03-02
10072023,2023-07-10
25/4-2003,2003-04-25
2016-3-26,2016-03-26
13021996,1996-02-13
"Jun 25th, 2005",2005-06-25
9/10-1993,1993-10-09
"August 22, 1997",1997-08-22
05052032,2032-05-05
2009/7/14,2009-07-14
1994/8,1994-08-04
16/12/2001,2001-04-16
"Jan 19th, 1991",1991-01-19
20/12-2021,2021-12-20
ngày 11 tháng 11 năm 2033,2033-11-11
10-5-2003,2003-05-05
7/5-2006,2006-05-07
"Jun 15th, 2021",2021-06-15
24 March 2010,2010-03-24
27/12-2027,2027-12-27
28/21/1990,1990-07-28
7th of June 2004,2004-06-07
2023/2,2023-02-23
18072013,2013-07-18
24/33/2022,2022-11-24
"December 2, 1997",1997-12-02
15/11/1998,1998-11-15
"March 7, 2032",2032-03-07
11122012,2012-12-11
2-8-00,2000-02-08
8-5-93,1993-08-05
5/28/24,2024-05-28
2/1-2023,2023-01-02
10 Apr 2028,2028-04-10
7-6,2003-06-07
24Feb1993,1993-02-24
6/14/92,1992-06-14
04101998,1998-10-04
26-1-2026,2026-01-26
14th of October 2028,2028-10-14
16 July 2014,2014-07-16
16 Oc 2000,2000-10-16
18/7/17,2017-07-18
5-26-35,2035-05-26
19 Jun 2011,2011-06-19
17.12.1998,1998-12-17
11/7/00,2000-07-11
7/7/2030,2030-07-07
4-13-15,2015-04-13
"Apr 7th, 2021",2021-04-07
1998/7/25,1998-07-25
15/3/2019,2019-01-15
17 tháng 7 năm 2004,2004-07-17
"February 20, 1998",1998-02-20
3/21/2033,2033-03-21
4/26/1990,1990-04-26
Jul 22 12,2012-07-22
2/24/1992,1992-02-24
38-7-2005,2005-07-19
4th of November 2010,2010-11-04
9-6-98,1998-09-06
ngày 3 tháng 5 năm 2006,2006-05-03
26-1-1994,1994-01-26
15 June 2006,2006-06-15
"October 12, 2005",2005-10-12
16/9/2022,2022-03-16
3/3/1992,1992-03-03
ngày 1 tháng 8 năm 1996,1996-08-01
1994/1,1994-01-17
8.4.2013,2013-04-08
9/1/08,2008-09-01
"January 4, 2022",2022-01-04
17 tháng 9 năm 2019,2019-09-17
17/12/2001,2001-12-17
3-6-90,1990-03-06
26/6/21,2021-06-26
27/3/2015,2015-03-27
20-1,1999-01-20
28052007,2007-05-28
ngày 10 tháng 11 năm 2007,2007-11-10
10-2-1990,1990-02-05
2031/11,2031-11-04
10 Se 1997,1997-09-10
10 September 2024,2024-09-10
19 Ju 2017,2017-07-19
04082013,2013-08-04
"Jul 4th, 2011",2011-07-04
18 tháng 10 năm 1993,1993-10-18
7-11,2009-11-07
Feb 22 08,2008-02-22
46-8-2009,2009-08-23
"Jun 21th, 2014",2014-06-21
22/7/2035,2035-07-22
1995-3-18,1995-03-18
9/12-2029,2029-06-09
1-5-25,2025-01-05
2005-9-5,2005-09-05
2031/3/14,2031-03-14
1995/2,1995-02-16
25/18-1998,1998-09-25
8 tháng 8 năm 2024,2024-08-08
Mar 15 11,2011-03-15
2001/1,2001-01-10
2.9.2001,2001-09-02
8/24/2006,2006-08-08
7/24-2007,2007-12-07
"Oct 15th, 2034",2034-10-15
6:1:1991,1991-01-06
28-7-2023,2023-07-28
17/11-2035,2035-11-17
Nov 20 31,2031-11-20
Jul 5 99,1999-07-05
6 Ma 2024,2024-03-06
9/3-2000,2000-03-09
27 tháng 1 năm 2016,2016-01-27
13-9,2010-09-13
ngày 26 tháng 7 năm 2004,2004-07-26
4 Ju 2032,2032-07-04
14th of March 2010,2010-03-14
"May 22, 2004",2004-05-22
9-1,2029-01-09
20/10-1999,1999-05-20
2010/9/1,2010-09-01
11/10-2012,2012-10-11
5/11/34,2034-05-11
"Dec 19th, 2033",2033-12-19
ngày 18 tháng 12 năm 2028,2028-12-18
May 5 32,2032-05-05
02121993,1993-12-02
1996/10/6,1996-10-06
12/18-2026,2026-09-12
1/12/2008,2008-12-01
12-12-08,2008-12-12
9/11/08,2008-11-09
7/11/2031,2031-11-07
"August 28, 2029",2029-08-28
11/8/2001,2001-08-11
7/16/13,2013-07-16
"February 3, 1998",1998-02-03
28Sep2012,2012-09-28
10Jul2010,2010-07-10
3-28-06,2006-03-28
23-8,1998-08-23
6-2-2012,2012-02-06
12/19/32,2032-12-19
22-1-2020,2020-01-22
Dec 19 95,1995-12-19
12.7.1994,1994-07-12
8/9-1999,1999-09-08
23/4-2014,2014-04-23
3/12-2035,2035-06-03
14/10-1996,1996-10-14
28/3-2026,2026-03-28
8-8-2024,2024-08-08
2/8-1992,1992-04-02
16/6-2025,2025-03-16
8/8/2021,2021-08-08
16091995,1995-09-16
2015/6,2015-06-01
2029/1,2029-01-05
ngày 18 tháng 2 năm 2029,2029-02-18
12/6/2003,2003-06-12
2021/10/17,2021-10-17
7th of June 2012,2012-06-07
23 tháng 12 năm 2000,2000-12-23
2007/11/18,2007-11-18
2/4-2019,2019-04-02
2019/6/3,2019-06-03
19:9:2003,2003-09-19
6th of August 2006,2006-08-06
26 July 2031,2031-07-26
ngày 16 tháng 10 năm 2020,2020-10-16
11 July 1992,1992-07-11
27 December 2014,2014-12-27
19/3/2023,2023-03-19
2025-12-25,2025-12-25
3/1/08,2008-01-03
Jul 8 96,1996-07-08
23 Se 2007,2007-09-23
8/25/24,2024-08-25
15th of March 2009,2009-03-15
27:4:2010,2010-04-27
"May 7, 2026",2026-05-07
"February 17, 2013",2013-02-17
"Apr 1st, 2023",2023-04-01
20Jun2023,2023-06-20
23/9-2028,2028-09-23
22 Nov 2018,2018-11-22
10/4/19,2019-04-10
"Dec 24th, 2001",2001-12-24
15th of January 2025,2025-01-15
9 Ju 2028,2028-06-09
Dec 25 95,1995-12-25
19 Ja 2022,2022-01-19
4/9-2003,2003-09-04
7/11/2028,2028-11-07
1995/9/3,1995-09-03
23 tháng 9 năm 2011,2011-09-23
Feb 28 21,2021-02-28
18 January 2000,2000-01-18
6/33/2002,2002-11-06
21-1,2008-01-21
26 Mar 2016,2016-03-26
"Feb 25th, 1998",1998-02-25
26-5-1994,1994-05-13
12/3/2034,2034-03-12
11-13-35,2035-11-13
7/1-2021,2021-01-07
7/1/10,2010-01-07
12/23/2011,2011-12-23
03082008,2008-08-03
6/10-2014,2014-10-06
2016/7,2016-07-04
18052032,2032-05-18
21/6/29,2029-06-21
22/1/00,2000-01-22
2006-6-20,2006-06-20
ngày 20 tháng 9 năm 1998,1998-09-20
1st of December 2010,2010-12-01
"August 6, 2006",2006-08-06
23092030,2030-09-23
22/2/1994,1994-02-22
22 tháng 9 năm 2000,2000-09-22
1 October 2011,2011-10-01
1/9/33,2033-09-01
2001-6-24,2001-06-24
22-1-1990,1990-01-22
19/20-1994,1994-10-19
20062018,2018-06-20
17/1-2002,2002-01-17
24/4/07,2007-04-24
19/11-2025,2025-11-19
ngày 27 tháng 12 năm 2009,2009-12-27
28/8-1997,1997-08-28
7/7-2019,2019-07-07
11/8/10,2010-08-11
4 Aug 1997,1997-08-04
24/12-1998,1998-12-24
ngày 19 tháng 2 năm 2005,2005-02-19
ngày 15 tháng 9 năm 2027,2027-09-15
18-5,2007-05-18
"Jul 20th, 2001",2001-07-20
20/10/31,2031-10-20
5-3-2025,2025-03-05
2006/4/3,2006-04-03
7 Jul 2029,2029-07-07
"Aug 2nd, 2015",2015-08-02
18 tháng 9 năm 2003,2003-09-18
1993/12/26,1993-12-26
13122030,2030-12-13
ngày 18 tháng 2 năm 2024,2024-02-18
9-18-03,2003-09-18
1/3/15,2015-01-03
12/9/30,2030-09-12
Jun 23 26,2026-06-23
"Nov 1st, 2026",2026-11-01
"May 24, 2009",2009-05-24
17.2.2011,2011-02-17
1999/3/23,1999-03-23
15 tháng 2 năm 2023,2023-02-15
2006/2/24,2006-02-24
24/12-2027,2027-12-24
ngày 5 tháng 6 năm 2015,2015-06-05
25/6/18,2018-06-25
26.4.2006,2006-04-26
5-20-30,2030-05-20
"Jan 18th, 2031",2031-01-18
12/3-2024,2024-03-12
17 tháng 6 năm 2021,2021-06-17
13 tháng 9 năm 2025,2025-09-13
12 April 2016,2016-04-12
24/36/2022,2022-12-24
27Sep2020,2020-09-27
6/11-2022,2022-11-06
7/9/16,2016-07-09
ngày 19 tháng 8 năm 1998,1998-08-19
18-10,2016-10-18
26/18/2026,2026-06-26
"Jun 19th, 2023",2023-06-19
20 May 2035,2035-05-20
2025-8-28,2025-08-28
12:8:2011,2011-08-12
23th of April 2034,2034-04-23
2021/10,2021-10-27
14/22-2026,2026-11-14
24:9:1991,1991-09-24
8/8-2026,2026-08-08
20/10-2021,2021-10-20
17/12-1994,1994-06-17
28Feb2004,2004-02-28
3.2.2027,2027-02-03
24th of November 1990,1990-11-24
12/7/18,2018-07-12
23/8/08,2008-08-23
25:11:2010,2010-11-25
"April 21, 2021",2021-04-21
30-10-2012,2012-10-15
20082001,2001-08-20
26/6-2007,2007-03-26
22082030,2030-08-22
25/10-1991,1991-05-25
3rd of October 2018,2018-10-03
21th of November 2016,2016-11-21
27/11-1994,1994-11-27
2017/5/19,2017-05-19
10/6-2012,2012-06-10
20 tháng 2 năm 2015,2015-02-20
2019-4-17,2019-04-17
20/33/2035,2035-11-20
2030/10/12,2030-10-12
2 tháng 6 năm 2013,2013-06-02
"Mar 16th, 2027",2027-03-16
11-5,2030-05-11
14:6:1994,1994-06-14
5:2:2024,2024-02-05
28/10-2012,2012-10-28
"Sep 19th, 2034",2034-09-19
14/1/11,2011-01-14
4Mar1996,1996-03-04
7-7-31,2031-07-07
10/30/2028,2028-10-10
3/20/90,1990-03-20
ngày 25 tháng 1 năm 2032,2032-01-25
12Oct2007,2007-10-12
2007-9-26,2007-09-26
ngày 18 tháng 11 năm 2016,2016-11-18
2030-6-14,2030-06-14
16th of August 1991,1991-08-16
17Jul2010,2010-07-17
2009/2,2009-02-22
14 Ap 2034,2034-04-14
22Nov1994,1994-11-22
28-8-2021,2021-08-28
2026/11/8,2026-11-08
19Jul2008,2008-07-19
6-1,2012-01-06
9 tháng 12 năm 2028,2028-12-09
ngày 14 tháng 2 năm 1997,1997-02-14
2006-4-25,2006-04-25
17/4/2002,2002-04-17
6/2-2029,2029-02-06
16/12-2030,2030-12-16
11-15-29,2029-11-15
2010-5-4,2010-05-04
15/3/2029,2029-03-15
9 Fe 2008,2008-02-09
18.11.1997,1997-11-18
20/11-2023,2023-11-20
25/3/19,2019-03-25
15042013,2013-04-15
2006/7/27,2006-07-27
30-3-2027,2027-03-15
17/1-1992,1992-01-17
2003/7/19,2003-07-19
22/12-2017,2017-12-22
2/2-2001,2001-01-02
24102017,2017-10-24
13 September 2006,2006-09-13
2 tháng 8 năm 2033,2033-08-02
1996/6,1996-06-17
9 tháng 4 năm 2034,2034-04-09
1st of May 1998,1998-05-01
Mar 5 04,2004-03-05
21/7-1998,1998-07-21
24/6/00,2000-06-24
1997/10/16,1997-10-16
2031/9/15,2031-09-15
15/10/16,2016-10-15
7/6/1995,1995-07-06
3/25/2004,2004-03-25
"October 3, 2004",2004-10-03
2028/6/1,2028-06-01
2:8:2034,2034-08-02
15/6-1992,1992-03-15
02072000,2000-07-02
18:7:2022,2022-07-18
"Jun 12th, 2011",2011-06-12
18/11/2014,2014-11-18
2019/5/2,2019-05-02
"Mar 13th, 1996",1996-03-13
21/3/2006,2006-01-21
26/1-2029,2029-01-26
3/17/1998,1998-03-17
4/12/2007,2007-04-12
23-4-2034,2034-04-23
10-10-1991,1991-10-10
12/2-2019,2019-02-12
11-1,2029-01-11
"Nov 7th, 2023",2023-11-07
2/1/1997,1997-01-02
2014/4,2014-04-09
"April 7, 2033",2033-04-07
4/1/2006,2006-01-04
16/4/2017,2017-04-16
2-10,2013-10-02
1993/2/7,1993-02-07
10 July 2008,2008-07-10
2000-11-26,2000-11-26
2027/3,2027-03-19
20 Ap 2012,2012-04-20
May 3 99,1999-05-03
ngày 19 tháng 3 năm 2015,2015-03-19
2/3-2012,2012-03-02
26 December 2030,2030-12-26
2010/3/15,2010-03-15
26-12,2018-12-26
22:10:2032,2032-10-22
2025/9,2025-09-04
17 Se 2015,2015-09-17
"Sep 1st, 1996",1996-09-01
"Jan 20th, 2009",2009-01-20
Nov 3 29,2029-11-03
15/10-2024,2024-05-15
25th of June 2035,2035-06-25
2/13/12,2012-02-13
3Aug2006,2006-08-03
14 Au 2018,2018-08-14
"Jul 4th, 2024",2024-07-04
11/10/2007,2007-11-10
17:5:2014,2014-05-17
27102024,2024-10-27
2.4.1992,1992-04-02
2033/6/20,2033-06-20
3-24-23,2023-03-24
28:10:2011,2011-10-28
15061999,1999-06-15
1/13/2031,2031-01-13
11/10-2013,2013-10-11
1998-10-28,1998-10-28
9-4-10,2010-09-04
18 tháng 11 năm 2034,2034-11-18
Aug 19 25,2025-08-19
19 Ma 2014,2014-03-19
19011998,1998-01-19
22-12-1996,1996-12-11
Aug 19 17,2017-08-19
5/22/01,2001-05-22
22-2-2003,2003-02-22
ngày 19 tháng 9 năm 1993,1993-09-19
9-2-1998,1998-02-09
"Dec 4th, 2012",2012-12-04
6/10/05,2005-06-10
2/5/96,1996-05-02
11/24-2027,2027-12-11
3/25/2008,2008-03-25
15.4.2028,2028-04-15
22-12-1996,1996-12-11
11-4-98,1998-11-04
7-8-05,2005-07-08
14 tháng 3 năm 1994,1994-03-14
25/8-2000,2000-08-25
10/12/33,2033-12-10
3 Ma 2032,2032-03-03
2-3-2004,2004-03-01
6/16-2000,2000-08-06
2/15/2001,2001-05-02
3-23-95,1995-03-23
"Jun 1st, 2023",2023-06-01
18032018,2018-03-18
20101996,1996-10-20
4 July 2003,2003-07-04
8/2/2023,2023-08-02
32-6-2017,2017-06-16
28.12.2025,2025-12-28
20012019,2019-01-20
May 3 04,2004-05-03
"Dec 7th, 2014",2014-12-07
1 August 2027,2027-08-01
Apr 4 32,2032-04-04
22 tháng 4 năm 2013,2013-04-22
11.6.2029,2029-06-11
Dec 3 30,2030-12-03
17th of April 2026,2026-04-17
15072020,2020-07-15
7-15-33,2033-07-15
"November 4, 2023",2023-11-04
2/11/14,2014-02-11
7-6,2005-06-07
15Oct2031,2031-10-15
ngày 4 tháng 1 năm 2012,2012-01-04
2005-10-8,2005-10-08
15th of August 2030,2030-08-15
Mar 11 08,2008-03-11
18/8-2019,2019-08-18
Oct 10 05,2005-10-10
3-9-2029,2029-09-03
19 tháng 3 năm 2004,2004-03-19
11072019,2019-07-11
"May 25, 1991",1991-05-25
15/11/1990,1990-11-15
9th of June 2009,2009-06-09
19Dec2035,2035-12-19
5 Ma 2034,2034-03-05
13 Ap 2022,2022-04-13
23.7.2009,2009-07-23
4:5:2009,2009-05-04
2-4-1990,1990-04-02
ngày 1 tháng 6 năm 2011,2011-06-01
15Jan2027,2027-01-15
6/19/33,2033-06-19
26 June 2031,2031-06-26
9Jul1995,1995-07-09
2011-5-17,2011-05-17
9 December 2013,2013-12-09
16 Ja 2016,2016-01-16
5 tháng 6 năm 2012,2012-06-05
3/17/28,2028-03-17
25th of September 2013,2013-09-25
6-6-05,2005-06-06
12-12-2019,2019-12-06
4Dec1993,1993-12-04
18071990,1990-07-18
1993/5,1993-05-03
5-22-08,2008-05-22
2 February 2019,2019-02-02
12-9,1995-09-12
23/7/90,1990-07-23
2-13-06,2006-02-13
4/6-2000,2000-06-04
4-15-33,2033-04-15
13 April 2006,2006-04-13
10/4-2007,2007-04-10
5/5/90,1990-05-05
28-5-2025,2025-05-28
3rd of February 2013,2013-02-03
08022017,2017-02-08
2000/1,2000-01-03
2006-12-4,2006-12-04
6th of February 1990,1990-02-06
14 Sep 2008,2008-09-14
27 November 2035,2035-11-27
25/18/2016,2016-06-25
1 Ju 2026,2026-07-01
24/6/2009,2009-06-24
5/17/2022,2022-05-17
2/36/2021,2021-12-02
16 tháng 5 năm 2009,2009-05-16
22th of January 1990,1990-01-22
18 August 2033,2033-08-18
2014-10-6,2014-10-06
2011-12-3,2011-12-03
2/4/2035,2035-02-04
1-4-2005,2005-04-01
2010/7,2010-07-27
23/9/2013,2013-03-23
18-2-2026,2026-02-09
11-4-14,2014-11-04
3/22/2004,2004-03-22
Jan 21 24,2024-01-21
"January 12, 1996",1996-01-12
"Aug 4th, 2002",2002-08-04
25:11:2007,2007-11-25
27 June 2034,2034-06-27
17 tháng 2 năm 1999,1999-02-17
5/3/10,2010-03-05
ngày 25 tháng 8 năm 2000,2000-08-25
20/6/1994,1994-02-20
21/5/92,1992-05-21
17/7/01,2001-07-17
15/4-2000,2000-04-15
8/20/2035,2035-08-20
8.5.2020,2020-05-08
4-8-13,2013-04-08
21 Sep 2003,2003-09-21
28/6/11,2011-06-28
25/8/12,2012-08-25
11012026,2026-01-11
5/2/23,2023-02-05
5/27/2001,2001-09-05
ngày 22 tháng 5 năm 1999,1999-05-22
11/3/2006,2006-01-11
8 Se 1993,1993-09-08
15082008,2008-08-15
19-12-2033,2033-12-19
15/18/2008,2008-06-15
19 tháng 5 năm 2028,2028-05-19
23/22-1998,1998-11-23
11/6/01,2001-06-11
21 tháng 1 năm 1992,1992-01-21
13/12/2009,2009-12-13
May 3 92,1992-05-03
20/21/2024,2024-07-20
3/15/2010,2010-05-03
2025/12/13,2025-12-13
24Aug2027,2027-08-24
1-2-18,2018-01-02
7/7-2000,2000-07-07
17-1,1999-01-17
23-3-1996,1996-03-23
26 tháng 4 năm 2020,2020-04-26
1999/12,1999-12-01
10-5-2004,2004-05-05
22/27/2034,2034-09-22
1992-3-6,1992-03-06
ngày 12 tháng 7 năm 2018,2018-07-12
6.8.2002,2002-08-06
17 Oc 2026,2026-10-17
1st of May 2033,2033-05-01
9/12-2001,2001-12-09
18/11/03,2003-11-18
21 December 2005,2005-12-21
27th of February 2011,2011-02-27
2002/2/13,2002-02-13
10/5/35,2035-05-10
22/18-2030,2030-09-22
25-7-2007,2007-07-25
15 December 1994,1994-12-15
26.12.2033,2033-12-26
"March 20, 2032",2032-03-20
26122016,2016-12-26
6/5-2004,2004-05-06
04102003,2003-10-04
14/10/20,2020-10-14
2/26/26,2026-02-26
17/11/03,2003-11-17
18/11/20,2020-11-18
3 July 2031,2031-07-03
5th of August 2004,2004-08-05
2027/6,2027-06-23
2035-3-28,2035-03-28
25052030,2030-05-25
3/6/17,2017-06-03
Aug 13 21,2021-08-13
1.8.1993,1993-08-01
"May 24, 1996",1996-05-24
1/3/2034,2034-01-01
15-5-2034,2034-05-15
ngày 17 tháng 3 năm 1994,1994-03-17
4 Ju 2000,2000-07-04
"July 7, 2002",2002-07-07
5th of February 1992,1992-02-05
2032-12-7,2032-12-07
5/22-2013,2013-11-05
3-23-16,2016-03-23
25 Au 1995,1995-08-25
"February 20, 2020",2020-02-20
20/7/91,1991-07-20
20052017,2017-05-20
21031994,1994-03-21
17/4-2034,2034-04-17
12-5-2013,2013-05-12
19-11-2000,2000-11-19
2029/2,2029-02-10
2000/2,2000-02-28
6/24/2005,2005-08-06
26 Ma 2019,2019-05-26
25/2/2032,2032-02-25
5/1/2001,2001-01-05
3:12:2002,2002-12-03
17th of October 2022,2022-10-17
9/25/2032,2032-09-25
6/10/2009,2009-10-06
4:2:1997,1997-02-04
11/11/14,2014-11-11
21-10-2026,2026-10-21
"November 23, 2024",2024-11-23
14Jul2022,2022-07-14
2-7,2028-07-02
4/4-2012,2012-04-04
10 Jan 2033,2033-01-10
Feb 1 35,2035-02-01
21 Ju 2025,2025-06-21
Dec 10 32,2032-12-10
4/11/2011,2011-11-04
5/21/2025,2025-07-05
6/8-2017,2017-08-06
Aug 1 26,2026-08-01
15Nov2004,2004-11-15
28012007,2007-01-28
1992/6,1992-06-28
13/22-2019,2019-11-13
23/3/17,2017-03-23
2002-6-19,2002-06-19
1/1-2012,2012-01-01
"Sep 6th, 2031",2031-09-06
9/5/13,2013-09-05
2031-4-26,2031-04-26
1/9/18,2018-09-01
21/12-2005,2005-06-21
17/12/1991,1991-12-17
ngày 28 tháng 12 năm 2023,2023-12-28
16.5.2023,2023-05-16
"October 2, 1998",1998-10-02
8Jun2017,2017-06-08
24/12-2024,2024-12-24
20th of June 2008,2008-06-20
3/12/34,2034-12-03
17/3/18,2018-03-17
3Aug1991,1991-08-03
ngày 17 tháng 10 năm 2017,2017-10-17
2009/2,2009-02-08
12/1/29,2029-01-12
24052016,2016-05-24
14 December 1990,1990-12-14
11:3:2007,2007-03-11
16 February 2023,2023-02-16
"Sep 28th, 1993",1993-09-28
5/15/01,2001-05-15
11-2-2027,2027-02-11
"March 28, 1997",1997-03-28
9/1/27,2027-09-01
Feb 13 35,2035-02-13
9-10-28,2028-09-10
28:3:2003,2003-03-28
17:4:2034,2034-04-17
Oct 23 11,2011-10-23
2002/9/24,2002-09-24
"Mar 10th, 1994",1994-03-10
12/1/2033,2033-12-01
28-10-2000,2000-10-14
14/2-2029,2029-02-14
13-12-1999,1999-12-13
2028/10,2028-10-14
"Jun 20th, 2007",2007-06-20
2010/7/17,2010-07-17
03071992,1992-07-03
20 Apr 2014,2014-04-20
Dec 26 25,2025-12-26
10 tháng 10 năm 2027,2027-10-10
5Apr2020,2020-04-05
26-3,2030-03-26
2014/11/26,2014-11-26
5:4:2019,2019-04-05
7/30/2026,2026-10-07
5/10-1998,1998-10-05
26/6-2001,2001-03-26
6/4/32,2032-06-04
ngày 21 tháng 7 năm 2029,2029-07-21
Sep 19 15,2015-09-19
Feb 24 33,2033-02-24
4/9/15,2015-09-04
23/12/2026,2026-12-23
22.3.2026,2026-03-22
19.5.1990,1990-05-19
2027/7,2027-07-10
48-5-1992,1992-05-24
12/2/05,2005-02-12
28-5-2003,2003-05-28
10:10:2022,2022-10-10
"April 14, 2014",2014-04-14
23th of January 2028,2028-01-23
2/28/2031,2031-02-28
20May2035,2035-05-20
1-13-06,2006-01-13
1/3/1998,1998-01-03
26th of May 2010,2010-05-26
2/3-1994,1994-03-02
15/10-2027,2027-10-15
18 Ma 2025,2025-03-18
4/5/1995,1995-04-05
8 Dec 2008,2008-12-08
Sep 5 06,2006-09-05
18-5-2034,2034-05-09
19/3/1997,1997-03-19
24Oct2033,2033-10-24
10:12:2032,2032-12-10
12/5-2025,2025-05-12
4/8/99,1999-04-08
1990-11-21,1990-11-21
5/2/2021,2021-05-02
8-13-05,2005-08-13
Apr 28 35,2035-04-28
2033/11/1,2033-11-01
5:9:2013,2013-09-05
ngày 27 tháng 9 năm 2035,2035-09-27
21/3/2021,2021-03-21
20.9.2025,2025-09-20
"Mar 21th, 1998",1998-03-21
2010/3,2010-03-22
1 No 2009,2009-11-01
9/4/14,2014-04-09
ngày 27 tháng 3 năm 2031,2031-03-27
Jan 25 29,2029-01-25
2013/8/18,2013-08-18
27 tháng 1 năm 2014,2014-01-27
Aug 25 14,2014-08-25
5/3/2001,2001-01-05
27-4-2029,2029-04-27
26-1-2017,2017-01-13
12 May 1990,1990-05-12
5/5-1997,1997-05-05
13-9,2022-09-13
21.1.2022,2022-01-21
Oct 25 11,2011-10-25
10/12/1994,1994-10-12
18/12-1996,1996-06-18
2004-9-10,2004-09-10
1995/10,1995-10-23
26th of March 2015,2015-03-26
7/2/13,2013-07-02
ngày 5 tháng 1 năm 2005,2005-01-05
26/30/2025,2025-10-26
56-1-2003,2003-01-28
"October 9, 2020",2020-10-09
9 Dec 2012,2012-12-09
9 Dec 1999,1999-12-09
5th of October 2030,2030-10-05
2023-12-26,2023-12-26
21th of February 2011,2011-02-21
14/4/94,1994-04-14
9 Nov 2012,2012-11-09
24/21/2017,2017-07-24
2006/8/17,2006-08-17
21-1,2019-01-21
20/10-2026,2026-10-20
14/11/92,1992-11-14
25121992,1992-12-25
2035-6-7,2035-06-07
26 Oct 2015,2015-10-26
Feb 5 90,1990-02-05
"March 16, 1992",1992-03-16
Jul 28 03,2003-07-28
11:9:2006,2006-09-11
9/12/1992,1992-09-12
3-8-1997,1997-08-03
30-11-2011,2011-11-15
19/5/92,1992-05-19
2 December 1994,1994-12-02
1998/8/16,1998-08-16
2018/5/26,2018-05-26
2Sep2000,2000-09-02
20-6-2017,2017-06-10
19/12/1991,1991-12-19
5-11-33,2033-05-11
4/3/11,2011-04-03
Mar 25 02,2002-03-25
11-8-06,2006-11-08
12-19-01,2001-12-19
"May 11, 2008",2008-05-11
16Feb2023,2023-02-16
25-3,2030-03-25
20 April 2035,2035-04-20
01101991,1991-10-01
"October 11, 1994",1994-10-11
"May 8th, 2033",2033-05-08
10/11/17,2017-10-11
"October 8, 2024",2024-10-08
23-8-2032,2032-08-23
2026-8-8,2026-08-08
24 August 2027,2027-08-24
3 No 2002,2002-11-03
3rd of August 2013,2013-08-03
"March 11, 1998",1998-03-11
"Jun 26th, 2005",2005-06-26
3:9:1994,1994-09-03
"Nov 13th, 1997",1997-11-13
22 May 2005,2005-05-22
2034-5-7,2034-05-07
22/4-2004,2004-04-22
2/2/25,2025-02-02
8/23/01,2001-08-23
22:5:2006,2006-05-22
26/10-1991,1991-10-26
11/5-1997,1997-05-11
ngày 1 tháng 2 năm 1991,1991-02-01
10-3,2003-03-10
7/14/30,2030-07-14
10011991,1991-01-10
5-19-32,2032-05-19
1/28/2033,2033-01-28
Jan 24 09,2009-01-24
11/3-2027,2027-03-11
18/9/2013,2013-09-18
8.12.2000,2000-12-08
ngày 1 tháng 8 năm 1998,1998-08-01
3 tháng 1 năm 2034,2034-01-03
19 tháng 7 năm 2007,2007-07-19
"July 4, 2017",2017-07-04
10:5:2033,2033-05-10
24092022,2022-09-24
8/7-1992,1992-07-08
9 Dec 2018,2018-12-09
25th of June 2008,2008-06-25
12-11,1991-11-12
2025/3,2025-03-23
14/5-2009,2009-05-14
25 May 2026,2026-05-25
2-3-2034,2034-03-01
24th of March 2024,2024-03-24
"June 26, 2034",2034-06-26
1/12/2031,2031-12-01
14/4/2007,2007-04-14
9 Se 1994,1994-09-09
"September 27, 2002",2002-09-27
3/26/29,2029-03-26
12/8-1999,1999-08-12
9 Oct 1990,1990-10-09
11-6-32,2032-11-06
28/9-1992,1992-09-28
2000/10/24,2000-10-24
6/1/2012,2012-01-06
11-1-18,2018-11-01
22-7,2031-07-22
15-2-2022,2022-02-15
23-10,2012-10-23
16-5-2002,2002-05-16
2 tháng 5 năm 2016,2016-05-02
ngày 11 tháng 11 năm 2015,2015-11-11
1998/4,1998-04-25
23/10-2000,2000-10-23
26/5/2023,2023-05-26
2025-3-18,2025-03-18
15 Apr 1996,1996-04-15
15th of December 1994,1994-12-15
11/27/96,1996-11-27
08042020,2020-04-08
27/1-2012,2012-01-27
"Jan 10th, 2003",2003-01-10
2-1-2028,2028-01-01
5 Jul 1994,1994-07-05
1-4,1992-04-01
2034/5,2034-05-24
12-5-2034,2034-05-12
21.7.2008,2008-07-21
2024/8/22,2024-08-22
"December 9, 2033",2033-12-09
16.8.2035,2035-08-16
3/11-2028,2028-11-03
2018/4,2018-04-18
7/4/2028,2028-07-04
22 June 2034,2034-06-22
1/3/04,2004-03-01
18-3-1997,1997-03-18
1990-10-28,1990-10-28
ngày 16 tháng 5 năm 2031,2031-05-16
10-12,2008-12-10
7-8,2015-08-07
12-6-2024,2024-06-06
42-7-2032,2032-07-21
10-2-32,2032-10-02
17 tháng 12 năm 1995,1995-12-17
3-27-03,2003-03-27
6/8/35,2035-06-08
18052011,2011-05-18
24-12-2027,2027-12-24
8/10/2025,2025-08-10
2:1:1997,1997-01-02
25/8-1995,1995-04-25
1 Ju 2000,2000-07-01
ngày 17 tháng 2 năm 2028,2028-02-17
28-2-2023,2023-02-28
1 June 1997,1997-06-01
14/21/2002,2002-07-14
23th of December 2000,2000-12-23
2029/1/14,2029-01-14
8-16-01,2001-08-16
2005/9,2005-09-21
24/2/98,1998-02-24
16 Ja 2019,2019-01-16
2029/8/16,2029-08-16
8/18/2016,2016-06-08
22 May 1991,1991-05-22
